table_num,table_name,Item,fiber,period,period_name,value,unit
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,1993,calendar year,760601487,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,1994,calendar year,841098319,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,1995,calendar year,818060300,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,1996,calendar year,910443729,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,1997,calendar year,1115662655,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,1998,calendar year,1211247708,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,1999,calendar year,1327908934,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2000,calendar year,1452796575,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2001,calendar year,1372848438,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2002,calendar year,1648072451,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2003,calendar year,1632310311,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2004,calendar year,1774386593,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2005,calendar year,1924195650,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2006,calendar year,1921030938,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2007,calendar year,1837509463,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2008,calendar year,1696758705,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2009,calendar year,1538709334,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2010,calendar year,1882092904,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2011,calendar year,1928615710,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2012,calendar year,1957274293,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2013,calendar year,2009202330,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2014,calendar year,2148901070,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2015,calendar year,2288932840,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2016,calendar year,2249732000,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2017,calendar year,2233550001,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2018,calendar year,2422218799,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2019,calendar year,2292297477,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2020,calendar year,2188135219,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2021,calendar year,2561466927,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2022,calendar year,2489256776,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2023,calendar year,2064901272,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2024,calendar year,2201409058,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Synthetic,2025,calendar year,2033193290,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,1989,calendar year,1557351815,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,1990,calendar year,1601679506,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,1991,calendar year,1703183248,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,1992,calendar year,1877569131,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,1993,calendar year,2110595391,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,1994,calendar year,2137063580,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,1995,calendar year,2100023273,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,1996,calendar year,2042388407,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,1997,calendar year,2515572289,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,1998,calendar year,2611501317,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,1999,calendar year,2778475767,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2000,calendar year,3074805986,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2001,calendar year,2810337239,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2002,calendar year,3285162584,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2003,calendar year,3188164387,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2004,calendar year,3311271434,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2005,calendar year,3326750454,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2006,calendar year,3268499733,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2007,calendar year,2994878736,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2008,calendar year,2763659042,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2009,calendar year,2367599702,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2010,calendar year,2840655566,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2011,calendar year,2827074797,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2012,calendar year,2860068694,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2013,calendar year,2916889944,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2014,calendar year,3109405777,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2015,calendar year,3306485747,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2016,calendar year,3251379648,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2017,calendar year,3224351132,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2018,calendar year,3482505834,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2019,calendar year,3283005636,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2020,calendar year,3248623437,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2021,calendar year,3721942886,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2022,calendar year,3577306762,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2023,calendar year,2965615527,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2024,calendar year,3191208974,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber","Yarn, thread, and fabric",Total,2025,calendar year,2936288322,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,1989,calendar year,2346521597,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,1990,calendar year,2408443245,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,1991,calendar year,2578634769,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,1992,calendar year,3159492819,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,1993,calendar year,3557606477,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,1994,calendar year,3809935689,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,1995,calendar year,4043130895,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,1996,calendar year,4170428971,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,1997,calendar year,5010236235,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,1998,calendar year,5881960863,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,1999,calendar year,6565381055,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2000,calendar year,7301541935,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2001,calendar year,7225995682,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2002,calendar year,8131767113,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2003,calendar year,8767928514,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2004,calendar year,9035954451,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2005,calendar year,9963677645,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2006,calendar year,10390774238,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2007,calendar year,10404799954,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2008,calendar year,9844918265,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2009,calendar year,8837632962,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2010,calendar year,9881757951,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2011,calendar year,8590709944,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2012,calendar year,8251721697,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2013,calendar year,8524729078,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2014,calendar year,8453276845,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2015,calendar year,8843693089,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2016,calendar year,8619182012,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2017,calendar year,8732773420,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2018,calendar year,9091924022,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2019,calendar year,9088014680,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2020,calendar year,8006805378,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2021,calendar year,10428493576,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2022,calendar year,10076136268,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2023,calendar year,8176969330,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2024,calendar year,8923379103,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Cotton,2025,calendar year,8838944512,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,1989,calendar year,568028589,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,1990,calendar year,575121168,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,1991,calendar year,541648038,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,1992,calendar year,515656317,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,1993,calendar year,518785677,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,1994,calendar year,546360044,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,1995,calendar year,544058349,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,1996,calendar year,397085872,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,1997,calendar year,486923479,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,1998,calendar year,434209982,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,1999,calendar year,425209810,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2000,calendar year,505392369,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2001,calendar year,461578166,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2002,calendar year,511150577,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2003,calendar year,650680914,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2004,calendar year,778836982,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2005,calendar year,719807775,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2006,calendar year,709644231,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2007,calendar year,637445655,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2008,calendar year,598207624,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2009,calendar year,459923281,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2010,calendar year,510847996,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2011,calendar year,510984169,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2012,calendar year,533131662,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2013,calendar year,534509171,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2014,calendar year,581075567,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2015,calendar year,632603019,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2016,calendar year,675393176,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2017,calendar year,738019465,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2018,calendar year,804097550,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2019,calendar year,873613202,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2020,calendar year,946459164,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2021,calendar year,1135673975,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2022,calendar year,1101447646,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2023,calendar year,991115235,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2024,calendar year,1195076153,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Linen,2025,calendar year,1198531860,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,1989,calendar year,228186819,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,1990,calendar year,209610404,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,1991,calendar year,210789414,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,1992,calendar year,238564194,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,1993,calendar year,259281610,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,1994,calendar year,303036676,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,1995,calendar year,310080377,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,1996,calendar year,304473504,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,1997,calendar year,367435334,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,1998,calendar year,404265075,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,1999,calendar year,400202178,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2000,calendar year,470708904,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2001,calendar year,480427785,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2002,calendar year,494976681,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2003,calendar year,504922949,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2004,calendar year,516065529,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2005,calendar year,519994471,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2006,calendar year,519001664,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2007,calendar year,522098891,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2008,calendar year,476520209,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2009,calendar year,397497239,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2010,calendar year,460391028,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2011,calendar year,463912176,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2012,calendar year,450501795,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2013,calendar year,458165451,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2014,calendar year,511510693,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2015,calendar year,524646026,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2016,calendar year,515481644,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2017,calendar year,503671542,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2018,calendar year,524293550,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2019,calendar year,510663746,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2020,calendar year,388415328,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2021,calendar year,488427699,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2022,calendar year,535726879,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2023,calendar year,461801870,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2024,calendar year,473872016,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Wool,2025,calendar year,479595832,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,1989,calendar year,89470004,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,1990,calendar year,79682654,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,1991,calendar year,88364326,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,1992,calendar year,117836737,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,1993,calendar year,180183950,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,1994,calendar year,184464803,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,1995,calendar year,148638407,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,1996,calendar year,145950544,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,1997,calendar year,157325274,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,1998,calendar year,160705259,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,1999,calendar year,170065314,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2000,calendar year,195388724,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2001,calendar year,193661587,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2002,calendar year,195054834,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2003,calendar year,232687770,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2004,calendar year,286596804,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2005,calendar year,255185632,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2006,calendar year,241347326,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2007,calendar year,218577063,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2008,calendar year,184375848,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2009,calendar year,135542560,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2010,calendar year,145336769,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2011,calendar year,139353017,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2012,calendar year,130714932,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2013,calendar year,131605148,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2014,calendar year,141656450,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2015,calendar year,141917242,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2016,calendar year,140059490,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2017,calendar year,143055737,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2018,calendar year,151482567,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2019,calendar year,158919741,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2020,calendar year,169219116,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2021,calendar year,204390801,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2022,calendar year,257503697,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2023,calendar year,273463040,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2024,calendar year,334099841,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Silk,2025,calendar year,331568830,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,1989,calendar year,1790322859,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,1990,calendar year,1847953469,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,1991,calendar year,1891802817,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,1992,calendar year,2140713018,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,1993,calendar year,2374614927,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,1994,calendar year,2662200576,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,1995,calendar year,2748228657,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,1996,calendar year,2924170972,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,1997,calendar year,3519897217,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,1998,calendar year,3944361478,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,1999,calendar year,4320449580,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2000,calendar year,4907632351,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2001,calendar year,4946362706,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2002,calendar year,5594528151,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2003,calendar year,6142401058,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2004,calendar year,6594576216,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2005,calendar year,7133098261,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2006,calendar year,7357403954,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2007,calendar year,7424380220,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2008,calendar year,6908056834,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2009,calendar year,6467590674,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2010,calendar year,7636061635,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2011,calendar year,7628698206,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2012,calendar year,7751370960,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2013,calendar year,8151118358,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2014,calendar year,8753304871,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2015,calendar year,9561428779,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2016,calendar year,9521060512,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2017,calendar year,9835303941,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2018,calendar year,10547453570,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2019,calendar year,10747008890,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2020,calendar year,10087548120,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2021,calendar year,12142093214,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2022,calendar year,11488426157,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2023,calendar year,9843727657,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2024,calendar year,10672999559,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Synthetic,2025,calendar year,10164722635,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,1989,calendar year,5022529868,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",All textiles,Total,1990,calendar year,5120810940,raw fiber equivalent pounds
